angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_cal, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
45.0, 900.0, 156.22489894752135, -1.6412457271710361, 80.53377706962753, 4.209106516679608, 0.16156012980724432, 2.2343707598505414E-6, 8.309488204584688E14, 0.6493969859915946, 0.13391689114044922, 0.009147557888873531, 0.6835394987321687, 0.11642933034920183, 1.9424683828346936, 2129.8440424813525, 1985.4110183910723, 1058162.3416136885, 5.0773195818729855E-6, 144.92415527384287, 8.472943172738986E-5, 6.930503264056816E-4, 6.666686534222801E-5, 40.47932815062, 0.27116282217320054, -0.009956645648498538, -49.9862, 150.6139, 10489
45.0, 900.0, 165.04233671122358, -1.7352785357549465, 82.69454080496243, 4.238562104127181, 0.17784127567110028, 2.245285268837014E-6, 8.372670654102339E14, 0.6504092804607705, 0.1341785050000066, 0.009432953802449462, 0.683786896116068, 0.15599350928801917, 1.8794059284351878, 2202.2935320003103, 2049.5262983430953, 1096857.799054756, 4.910260733131252E-6, 144.82700703203156, 8.597775412060355E-5, 6.99835329428437E-4, 6.891185444674939E-5, 40.46290461671598, 0.25249191657367165, -0.009964576488066802, -49.9861, 150.6188, 10489
45.0, 900.0, 174.35743655850237, -1.8347623575936522, 84.91755684015797, 4.26945944385497, 0.1959789148039466, 2.25650838174343E-6, 8.438645078006026E14, 0.6514432577111153, 0.13444670770378575, 0.009726805557876, 0.6869556161082108, -0.0426987960466383, 2.0531492892068917, 2277.9814750861074, 2116.369119499447, 1137544.8765126965, 4.747082253064624E-6, 144.72435642834574, 8.72741109849022E-5, 7.06846522343766E-4, 7.128371027091534E-5, 40.44556045547512, 0.23278053775040375, -0.009972995823211012, -49.9861, 150.6241, 10489
45.0, 900.0, 184.19828687013987, -1.9400203999377161, 87.20450642974852, 4.301859601241049, 0.21620567508160274, 2.2680496408609563E-6, 8.507538061021664E14, 0.652499281841962, 0.13472166459928137, 0.010029388494017355, 0.6899388052933273, -0.2713830501269991, 2.2555742448514366, 2357.0834412392787, 2186.082927301169, 1180355.0053232631, 4.587741511571439E-6, 144.61591821641528, 8.862077527998397E-5, 7.140928327234658E-4, 7.378960804621926E-5, 40.42724443503346, 0.21197146758303864, -0.009981935674539009, -49.9861, 150.6297, 10489
45.0, 900.0, 194.59456135391218, -2.0513958622855424, 89.5571185985231, 4.335825454362763, 0.23878555950700286, 2.2799188183737425E-6, 8.579481274507146E14, 0.6535777083535559, 0.13500354268603224, 0.010340985149248888, 0.6886785596157436, -0.04291653671361023, 1.9997152502966875, 2439.7857425934703, 2258.8198895611845, 1225429.7685592659, 4.432194550463433E-6, 144.50132503518554, 9.002008624952365E-5, 7.215834144472138E-4, 7.643712906866424E-5, 40.4079025155977, 0.19000442659601857, -0.009991430334721583, -49.9861, 150.6356, 10489
45.0, 900.0, 205.57760852150503, -2.1692532672338443, 91.97717147807936, 4.3714216948190066, 0.2640184446238926, 2.2921258351353985E-6, 8.654611564906295E14, 0.6546788756501113, 0.1352925085224885, 0.010661883142567274, 0.6908614277873332, -0.17776132450631624, 2.106251532427381, 2526.286072760119, 2334.7414164970537, 1272921.7313445958, 4.280399611938943E-6, 144.38027700100926, 9.147456051920626E-5, 7.293278976788781E-4, 7.923428363317263E-5, 40.38747770049755, 0.16681591949065222, -0.010001516539455541, -49.9861, 150.6418, 10489
45.0, 900.0, 217.1805462155663, -2.293979893849161, 94.46649367884693, 4.408714825783684, 0.2922452585876469, 2.3046807215565493E-6, 8.733071031735076E14, 0.6558031006217809, 0.13558872716071488, 0.010992374142991285, 0.6902813376707362, -0.01336745976204744, 1.9128929133560366, 2616.7941792768447, 2414.0187087080717, 1322995.3411722647, 4.132313210640949E-6, 144.25236854799087, 9.298676093055982E-5, 7.37336042613803E-4, 8.21895352439342E-5, 40.365909879907726, 0.14233907388169342, -0.010012233656153191, -49.986, 150.6483, 10489
45.0, 900.0, 229.43836147192874, -2.4259873158540093, 97.02696569886282, 4.447773157435177, 0.3238539461959269, 2.3175936274528385E-6, 8.81500709409708E14, 0.6569506787336481, 0.13589236224897155, 0.011332754117783617, 0.6883934473081967, 0.2460645571925142, 1.6241441931528988, 2711.5325712355316, 2496.833334514735, 1375827.9042926957, 3.987893633194648E-6, 144.11723772816762, 9.45594208259201E-5, 7.456180503375898E-4, 8.531182617239074E-5, 40.34313566694555, 0.11650347203302536, -0.010023623881306483, -49.986, 150.6553, 10488
45.0, 900.0, 242.38801601812324, -2.5657130602677594, 99.66052137063338, 4.488666799952003, 0.35928634557713285, 2.3308747252060853E-6, 8.900572544775351E14, 0.6581218747251146, 0.13620357363483224, 0.011683320760199817, 0.6892666614453478, 0.26668129307260435, 1.5742089400764485, 2810.7372637641965, 2583.3778381704283, 1431610.6447717557, 3.847098447032545E-6, 143.9744575586616, 9.619535374721189E-5, 7.54184300775498E-4, 8.86106044242391E-5, 40.31908822584529, 0.08923497540681735, -0.01003573245847772, -49.986, 150.6626, 10488
45.0, 900.0, 256.06855772629865, -2.713622392084189, 102.36914934747776, 4.531467654310677, 0.3990461220248438, 2.3445342442354026E-6, 8.989925591018512E14, 0.6593169251835477, 0.13652251807868213, 0.012044374364405835, 0.6952696820670804, -0.25709274872834376, 2.0690585349189083, 2914.6585611455766, 2673.856380554662, 1490549.8533972378, 3.7098859757450357E-6, 143.8235990926748, 9.789751525875592E-5, 7.630455134313911E-4, 9.2095852194446E-5, 40.293697091910374, 0.060455541833577264, -0.01004860790787238, -49.986, 150.6703, 10488
45.0, 900.0, 270.5212383566192, -2.870210240157874, 105.15489463081795, 4.576249401167168, 0.44370792806591974, 2.358582442335598E-6, 9.083229881232192E14, 0.6605360355576555, 0.1368493484873333, 0.012416217030443572, 0.6945797379190519, -0.033143652795793475, 1.8170193902904066, 3023.5618804756073, 2768.485414064409, 1552868.1342413933, 3.57621426818192E-6, 143.66418713553273, 9.96689706040557E-5, 7.722126532313519E-4, 9.577811587752047E-5, 40.26688798294045, 0.03008303512506849, -0.01006230227577523, -49.986, 150.6785, 10488
45.0, 900.0, 285.78963794617766, -3.036003273043027, 108.01986013996125, 4.623087488147489, 0.49392798710675295, 2.37302945822408E-6, 9.180654516902915E14, 0.6617793671557339, 0.13718421041782453, 0.012799148706580998, 0.6927341795696543, 0.272174643288254, 1.4849274604219342, 3137.7286178973436, 2867.4943935352276, 1618805.7573697742, 3.4460420359153536E-6, 143.49574154160305, 1.0151291851413965E-4, 7.816969326404565E-4, 9.966853772121606E-5, 40.23858260183317, -0.001968973048087186, -0.010076871399922839, -49.986, 150.6871, 10488
45.0, 900.0, 301.9197962185021, -3.21156214288793, 110.96620832601995, 4.672059115914973, 0.5504563303806063, 2.387885359626699E-6, 9.282374049221872E14, 0.663047041456851, 0.13752724317078382, 0.013193468387021484, 0.6962617361268558, 0.013678392752646757, 1.7184850375605343, 3257.457059590938, 2971.126525146955, 1688622.1269275472, 3.3193280802108688E-6, 143.3177541365569, 1.034326859203953E-4, 7.91509809051483E-4, 1.0377888918265122E-4, 40.2086984300612, -0.03579140917585244, -0.010092375194977875, -49.986, 150.6961, 10488
45.0, 900.0, 318.9603514099032, -3.397483909743758, 113.99616283172686, 4.723243223420605, 0.614150955505574, 2.4031600559483594E-6, 9.388568460040659E14, 0.6643391328772607, 0.13787857775771534, 0.013599471712520184, 0.6984337260695075, -0.168179670378973, 1.877787285393691, 3383.0633398584673, 3079.639555399701, 1762597.3746383577, 3.196031212669937E-6, 143.12968696291242, 1.0543172308359993E-4, 8.01662936336896E-4, 1.0812160608827812E-4, 40.17714851172961, -0.07147991198723513, -0.01010887795625467, -49.986, 150.7057, 10487
45.0, 900.0, 336.96268693127325, -3.5944046642165155, 117.11201019904489, 4.7767204727778045, 0.6859942192720874, 2.418863255225183E-6, 9.499423126979885E14, 0.6656556656982064, 0.13823833593673726, 0.01401744972511862, 0.6996216072065835, -0.23548090286513815, 1.9254829693086146, 3514.8824488141977, 3193.3066023847978, 1841034.0896232377, 3.076109680073917E-6, 142.9309491294793, 1.0751358409631743E-4, 8.121680969553518E-4, 1.1270982566310703E-4, 40.1438412279253, -0.1091350547359653, -0.010126448683827673, -49.986, 150.7159, 10487
45.0, 900.0, 355.9810863075752, -3.8030023659991588, 120.31610162663563, 4.832573234233095, 0.7671118300247447, 2.4350043962692653E-6, 9.615128772724402E14, 0.6669966092247143, 0.13860662871786633, 0.014447686945736588, 0.6984553246615792, 0.07310152452331467, 1.6008195786656967, 3653.2692923765153, 3312.4170317220364, 1924259.196393699, 2.959521574406562E-6, 142.72091617428507, 1.0968194201935337E-4, 8.230372077198016E-4, 1.175574255172809E-4, 40.10868006107977, -0.14886257583573048, -0.010145161426758656, -49.986, 150.7265, 10487
45.0, 900.0, 376.07289686222015, -4.023999920004679, 123.61085477945447, 4.890885571728684, 0.8587948656714838, 2.4515925461751294E-6, 9.735881398773972E14, 0.6683618705148079, 0.13898355413317137, 0.014890458505767035, 0.697637987654937, 0.26213609406395527, 1.3997943291410915, 3798.5998074574736, 3437.2773796890574, 2012625.9939007342, 2.846225706228949E-6, 142.4989703004405, 1.1194062170222189E-4, 8.342823519301347E-4, 1.2267906467036137E-4, 40.07156334907726, -0.19077361797762205, -0.010165095648845698, -49.9861, 150.7378, 10487
45.0, 900.0, 397.2987026399005, -4.258168515305199, 126.99875565298687, 4.951743229571291, 0.9625253156242081, 2.4686363808780206E-6, 9.861882204174798E14, 0.669751294431736, 0.1393691969549207, 0.015346029471974665, 0.6993251806813058, 0.10717924136885637, 1.5473892812377255, 3951.2721354597916, 3568.2123262310856, 2106516.3696370977, 2.7361790325652983E-6, 142.264391853265, 1.1429350010456073E-4, 8.459155302600968E-4, 1.280902266931612E-4, 40.032384028857365, -0.23498497585323008, -0.010186336615525057, -49.9861, 150.7497, 10487
45.0, 900.0, 419.72250708930346, -4.506331243901298, 130.4823604949421, 5.015233620733078, 1.0800057282341757, 2.4861440741953404E-6, 9.99333749003239E14, 0.6711646565513301, 0.13976362638363418, 0.01581465171113358, 0.698772093393539, 0.22032483850499393, 1.432000539326035, 4111.707857419445, 3705.565720709468, 2206343.204002152, 2.6293390447468786E-6, 142.01646295291133, 1.1674459668135572E-4, 8.57948824294481E-4, 1.3380726504790496E-4, 39.99102936928086, -0.2816193526148507, -0.01020897579856712, -49.9861, 150.7623, 10486
45.0, 900.0, 443.411926056559, -4.769367037248488, 134.06429778759235, 5.081445817314966, 1.2131936439367978, 2.5041232224756234E-6, 1.0130458550897775E15, 0.6726016595505447, 0.1401668946155327, 0.01629656168113011, 0.6992060306654168, 0.1759790304391264, 1.4796395629784278, 4280.353294374499, 3849.701663425901, 2312552.9814558253, 2.5256626579566494E-6, 141.75442219892625, 1.1929802615062036E-4, 8.703942485196145E-4, 1.3984745069613584E-4, 39.9473806930484, -0.33080562518333556, -0.01023311130416861, -49.9862, 150.7756, 10486
45.0, 900.0, 468.4383916713673, -5.048214943941598, 137.7472702944021, 5.150470543699626, 1.3643416088672446, 2.5225807396539847E-6, 1.0273461554423658E15, 0.6740619277576353, 0.14057903481468942, 0.016791977407648068, 0.6987898322231894, 0.20213923678404225, 1.4626283993606968, 4457.680876797894, 4001.005646146214, 2425628.626421066, 2.4251056303976648E-6, 141.47744061800188, 1.2195796312054931E-4, 8.832636214233103E-4, 1.462290220537395E-4, 39.901313087493456, -0.38267911853552006, -0.010258848316678764, -49.9863, 150.7895, 10486
45.0, 900.0, 494.8773677405951, -5.3438787827442376, 141.53405717515875, 5.22240017291108, 1.5360436988529913, 2.541522761094235E-6, 1.0422567411001558E15, 0.6755450030295388, 0.1410000593639976, 0.017301095672442063, 0.697979892009203, 0.2502966492570109, 1.4296703435712736, 4644.190587203467, 4159.885755043837, 2546092.583454235, 2.3276234674775123E-6, 141.1846606258759, 1.2472867263054165E-4, 8.96568589709754E-4, 1.5297123734548274E-4, 39.85269510410304, -0.43738188910453557, -0.0102862995589203, -49.9864, 150.8043, 10486
45.0, 900.0, 522.8085772988312, -5.6574322119325045, 145.42751617451646, 5.29732872668023, 1.7312896406750613, 2.5609545510433386E-6, 1.057800163541155E15, 0.6770503415141055, 0.14142995827656227, 0.017824089277844124, 0.6978407807280034, 0.19554290358939203, 1.5057165235358436, 4840.411574702393, 4326.773968475578, 2674510.1806968707, 2.2331698202463225E-6, 140.87512937311158, 1.2761442746253763E-4, 9.103203962116648E-4, 1.6322757718619326E-4, 39.80138844665834, -0.495063017441038, -0.010315585766954549, -49.9865, 150.8199, 10485
45.0, 900.0, 552.3162430020471, -5.990024247640825, 149.43058588973742, 5.3753518796910855, 1.9535278026650886, 2.5808803472760977E-6, 1.0739994224775256E15, 0.6785773062156217, 0.1418686963073279, 0.018361102599141643, 0.6999767564012094, -0.2424626580552902, 1.9709733645326017, 5046.903765631771, 4502.127708447676, 2811493.3977673375, 2.141698414493976E-6, 140.547878978093, 1.306195737608708E-4, 9.245299587641375E-4, 1.8054968822266317E-4, 39.747247647935716, -0.5558789103240351, -0.010346836172275114, -49.9866, 150.8363, 10485
45.0, 900.0, 583.4893410892369, -6.342885287420966, 153.54628812450002, 5.4565669684514875, 2.206738542662841, 2.60130329147017E-6, 1.0908779671555314E15, 0.680125166927885, 0.14231621205976724, 0.01891224942264136, 0.6962225990914411, 0.17031229275903761, 1.5910754010835844, 5264.259152382989, 4686.430606366999, 2957704.4133519973, 2.0531616653389515E-6, 140.20185920818986, 1.3374844677799773E-4, 9.392076427089836E-4, 1.986765513483105E-4, 39.69011973495848, -0.6199936125312511, -0.010380188990766759, -49.9868, 150.8537, 10485
45.0, 900.0, 616.4218696778213, -6.717333674577481, 157.77773033699822, 5.541073005195423, 2.495519654314524, 2.6222252091054665E-6, 1.1084596323902355E15, 0.6816930894232351, 0.14277241388702688, 0.019477606706836736, 0.6965270244669404, 0.011248153732459965, 1.7880933246850872, 5493.1040450326445, 4880.194595129926, 3113860.2642695406, 1.9675114040039803E-6, 139.83597466260954, 1.3700537781548793E-4, 9.543631808320383E-4, 2.1765073296218677E-4, 39.6298438828551, -0.6875791285651496, -0.010415791906253594, -49.9869, 150.872, 10484
45.0, 900.0, 651.2131322018249, -7.114782866370355, 162.12810819224956, 5.628970697182332, 2.8251859492369626, 2.6436465031047807E-6, 1.1267686701275222E15, 0.683280134246745, 0.14323717841975347, 0.02005721138625599, 0.6941291561241002, 0.15640078166767216, 1.685197240857694, 5734.100803678302, 5083.961307150287, 3280737.3982387055, 1.8846974434915648E-6, 139.44901708630934, 1.4039459202304136E-4, 9.700053961718484E-4, 2.37517674090693E-4, 39.566251057444596, -0.758815754687749, -0.010453802544587748, -49.9872, 150.8913, 10484
45.0, 900.0, 687.9680368474924, -7.536749253810919, 166.60070823064754, 5.720362471713074, 3.201885359623689, 2.665565991285806E-6, 1.145829722209831E15, 0.6848852520539511, 0.1437103479758424, 0.020651055643308353, 0.6955883967304127, -0.14503730389993535, 2.0321955747157507, 5987.949882455311, 5298.303755509193, 3459176.7503224174, 1.8046695305150274E-6, 139.03974300218135, 1.4392026926734878E-4, 9.861422601483583E-4, 2.5887389556805706E-4, 39.49916364675397, -0.8338924217454342, -0.0104943889234845, -49.9874, 150.9116, 10483
45.0, 900.0, 726.7974128892517, -7.984860708875223, 171.19891066744896, 5.815352507133446, 3.632734351279507, 2.6879807419004755E-6, 1.1656678091528288E15, 0.6865072797122657, 0.14419172805674255, 0.021259082111832528, 0.6939323715384479, -0.0663448581322075, 2.001154650034605, 6255.391901605619, 5523.828196417225, 3650089.3174052234, 1.7273753706408365E-6, 138.60678429406948, 1.4758639733078408E-4, 0.0010027804978027422, 2.8204858019947654E-4, 39.42839508175634, -0.9130070493842752, -0.010537729869165204, -49.9877, 150.9331, 10483
45.0, 900.0, 767.818344879891, -8.460865909213188, 175.92619234121494, 5.914046770045358, 4.125975912665764, 2.7108858533823803E-6, 1.1863083267547505E15, 0.6881449333221381, 0.14468108378223285, 0.021881177552422998, 0.6901789758583547, 0.20173013556220826, 1.7814213549091067, 6537.209588702495, 5761.17555116056, 3854461.854900975, 1.6527626985969878E-6, 138.14872405818264, 1.5139681934236044E-4, 0.0010199255912307218, 3.052349824741613E-4, 39.353749446726916, -0.9963669124666574, -0.010584015377164831, -49.988, 150.9557, 10482
45.0, 900.0, 811.1545257026517, -8.966644527460431, 180.78612983340432, 6.016553058894014, 4.69116394072419, 2.734274179750784E-6, 1.2077770055322638E15, 0.6897967985646501, 0.14517813533579638, 0.022517165031359282, 0.6920133621797531, -0.06730371066726058, 2.0979361853170873, 6834.23049841624, 6011.023823719942, 4073363.6755667822, 1.5807772008919238E-6, 137.6640061684857, 1.553550526480093E-4, 0.0010375812724975303, 3.284231021568292E-4, 39.275021079719195, -1.0841890207020284, -0.010633446902992017, -49.9884, 150.9796, 10482
45.0, 900.0, 856.9366295498182, -9.502358479388413, 185.78239971750838, 6.122981054047872, 5.336153607629305, 2.7581362042495447E-6, 1.230099937735613E15, 0.6914613327080562, 0.14568255673149855, 0.02316680011560915, 0.6885129289493758, 0.18536034659593392, 1.890245411039725, 7147.329366289519, 6274.090008144452, 4307953.415839681, 1.5113640979361626E-6, 137.19458367632643, 1.5946450322269822E-4, 0.0010557495189716236, 3.5166444936994356E-4, 39.19484504648126, -1.1820143481909642, -0.010645613193394087, -49.9889, 151.0048, 10481
45.0, 900.0, 905.3027059524693, -10.061119352488355, 190.91877421001755, 6.233442374437614, 6.060695345839611, 2.782488315152198E-6, 1.2533034835097815E15, 0.6931388112902733, 0.14619457022680202, 0.023830541647175824, 0.6908103762172658, -0.09884111605064172, 2.2152807735503237, 7477.430829066186, 6551.132284856119, 4559486.168227191, 1.4444715636125297E-6, 136.89209056122021, 1.6373389744795287E-4, 0.0010744527415220248, 3.753926507760392E-4, 39.123002551904484, -1.3087490544229206, -0.010478268817764896, -49.9894, 151.0313, 10481
45.0, 900.0, 956.398596049531, -10.643455954573042, 196.19915955254257, 6.348050640771931, 6.891802338908867, 2.8074484051017335E-6, 1.277414062715216E15, 0.694836324217798, 0.14671650816847948, 0.024511619694662118, 0.68948364037764, -0.012414389197347579, 2.1640648245678884, 7825.512002133821, 6842.952505786964, 4829324.312786203, 1.3800419022509308E-6, 136.57091247091293, 1.6818868317568307E-4, 0.0010937924734753853, 3.994865944662807E-4, 39.04722603732443, -1.4422815004050689, -0.010303120463577896, -49.99, 151.0593, 10480
45.0, 900.0, 1010.3783723513336, -11.249845263867194, 201.62756477522902, 6.466921545302377, 7.846049226091347, 2.833014362331662E-6, 1.3024591062471392E15, 0.6965525570270081, 0.14724816063554702, 0.025209996283483832, 0.6893384536552851, -0.029265822877530663, 2.208861081982943, 8192.605545010905, 7150.398416376217, 5118944.05455657, 1.3180191124301066E-6, 136.22981003946558, 1.7283516016146952E-4, 0.0011137797243359138, 4.239696085195841E-4, 38.96730995523483, -1.5829590089595071, -0.010119834430734827, -49.9907, 151.0888, 10480
45.0, 900.0, 1067.4048033237184, -11.88070052647246, 207.2081174159864, 6.590172928067617, 8.942687078344695, 2.8591819888162987E-6, 1.3284660752375538E15, 0.6982860784382809, 0.14778927620324367, 0.025925573427355048, 0.6908709402083321, -0.2060464454561776, 2.4048490779403693, 8579.802747790103, 7474.366341456565, 5429946.146464653, 1.258344487314711E-6, 135.8673538557519, 1.7767934464378799E-4, 0.001134423836716171, 4.488683897507924E-4, 38.88303948648731, -1.731145150665176, -0.00992805650244808, -49.9915, 151.1199, 10479
45.0, 900.0, 1127.6498441935817, -12.536357460646832, 212.9450683677396, 6.717924859509712, 10.204084586738073, 2.885944734438523E-6, 1.3554627968083485E15, 0.7000353337609126, 0.14833955792580444, 0.026658185511218513, 0.6905581685042127, -0.16201884507243552, 2.3700952853573196, 8988.256828474268, 7815.803936453582, 5764066.6622820245, 1.2009597185386475E-6, 135.4820347719989, 1.827270721199837E-4, 0.0011557325701676683, 4.742130878165477E-4, 38.794190355898664, -1.8872204220100457, -0.009727408271535658, -49.9924, 151.1527, 10478
45.0, 900.0, 1191.2951554558115, -13.217058292172858, 218.8427972540775, 6.850299729322038, 11.65624209633788, 2.913293368920219E-6, 1.3834774824623192E15, 0.7017986356440472, 0.148898658248026, 0.027407589963478196, 0.6898532049737606, -0.05326726047662372, 2.2598667379592374, 9419.18642856204, 8175.713102629844, 6123188.731648803, 1.1458059792691382E-6, 135.07220990974352, 1.879838331137984E-4, 0.0011777116153341293, 5.000373648645208E-4, 38.70052868780686, -2.0515829596435577, -0.009517482602544702, -49.9935, 151.1872, 10478
45.0, 900.0, 1258.5326506451033, -13.922933204322101, 224.90581844696896, 6.987422341360466, 13.329390211465515, 2.9412157349687283E-6, 1.4125387536880882E15, 0.7035741615550343, 0.1494661757992282, 0.028173460151079965, 0.6899366259742085, -0.00824763935789084, 2.2022758803995393, 9873.879321097324, 8555.153078306072, 6509355.330782132, 1.0928245194379925E-6, 134.63610769264938, 1.9345471002876622E-4, 0.0012003643475441462, 5.26378427055284E-4, 38.60181091141286, -2.22464929665393, -0.009297838036962764, -49.9948, 151.2237, 10477
45.0, 900.0, 1329.5650750243828, -14.653978726583656, 231.13878786786074, 7.129420014426649, 15.258686448011069, 2.9696963689776023E-6, 1.4426756754648158E15, 0.7053599440997506, 0.15004164969039846, 0.02895537465308337, 0.6908665452355258, -0.023502922508270477, 2.194072498127774, 10353.696346892026, 8955.243719347473, 6924783.233822439, 1.041954803960616E-6, 134.17173063990913, 1.991440989110663E-4, 0.0012236911072171586, 5.532770238036985E-4, 38.49778372744592, -2.4068551681407344, -0.009067991927139231, -49.9962, 151.2621, 10476
45.0, 900.0, 1404.60661693479, -15.410032446007728, 237.5465107476787, 7.276422688714684, 17.485025366506605, 2.9987161278445295E-6, 1.4739177971922805E15, 0.7071538634150977, 0.15062455419029272, 0.029752806707928986, 0.693245092600722, -0.18382690817613997, 2.3208564705122954, 10860.07559640057, 9377.169723497314, 7371882.493808337, 9.931381103982154E-7, 133.67697638614283, 2.0505581017210025E-4, 0.0012476892226619485, 5.807774095673479E-4, 38.388184149677734, -2.5986563750043508, -0.008827412036516625, -49.9978, 151.3025, 10475
45.0, 900.0, 1483.8835536506665, -16.190743357314393, 244.13395056343924, 7.428563037700117, 20.05597979447195, 3.028251661249781E-6, 1.5062960701402915E15, 0.7089536317607188, 0.1512142905652874, 0.030565109426328285, 0.6912408959921426, 0.1590919617007074, 1.9357337501504068, 11394.53685683281, 9822.194911420898, 7853334.388940362, 9.463146267740038E-7, 133.14949543042636, 2.1119265945848792E-4, 0.0012723519783566575, 6.089272623692125E-4, 38.2727396370887, -2.800529716752784, -0.008575506303859332, -49.9997, 151.3451, 10475
45.0, 900.0, 1567.634933687028, -16.993351132315087, 250.90653950828425, 7.585976585242945, 23.17271816228191, 3.0582750693378866E-6, 1.5398547689613795E15, 0.710756791387938, 0.15181018292383472, 0.03139150611772515, 0.6937822894426957, 0.050981024267187466, 1.9949736828813731, 11958.688989922564, 10291.643943429566, 8371981.2481918, 9.014243907944125E-7, 132.59133756477794, 2.1755669157888312E-4, 0.0012976682580124756, 6.391976854571894E-4, 38.151757751230924, -3.016057068642168, -0.008285512154485855, -50.0018, 151.39, 10474
45.0, 900.0, 1656.1132976169292, -17.816094929732664, 257.87133326938897, 7.74880182767371, 27.635486080896023, 3.088757635159966E-6, 1.5746243654263028E15, 0.7125609528962632, 0.15241155439146759, 0.03223119294984855, 0.6949456810460258, 0.09612591403822705, 1.8967783171076187, 12554.22891470842, 10786.915565585963, 8930922.108559374, 8.584093799875957E-7, 132.00088181296607, 2.241490888296981E-4, 0.0013236257490129527, 6.705662464267879E-4, 38.02472484210689, -3.2432626783500496, -0.007975147893097587, -50.0042, 151.4373, 10473
45.0, 900.0, 1749.5854395722408, -18.657121878340902, 265.0336481784072, 7.91718036063368, 33.19869239042349, 3.1196659567625767E-6, 1.6106389107798332E15, 0.7143635734260257, 0.1530176519576697, 0.03308323255333617, 0.6986120414113409, -0.16208410448844987, 2.100614249589476, 13182.951402364815, 11309.483845654277, 9533536.117561929, 8.172102243379663E-7, 131.37601089506254, 2.3096979465134638E-4, 0.0013502070769342233, 7.028664543258427E-4, 37.89132850895833, -3.4821205130872674, -0.007647372856801861, -50.0069, 151.487, 10472
45.0, 900.0, 1848.333211724041, -19.51408194294563, 272.3997069709066, 8.091257010445998, 39.9522448409667, 3.1509613441848247E-6, 1.6479351800326425E15, 0.7161619403497218, 0.15362763743887192, 0.03394653732138053, 0.7000994775796856, -0.1478268838328799, 2.0337153652319246, 13846.75439924659, 11860.926705224976, 1.018352760970298E7, 7.777688915727711E-7, 130.71508897732994, 2.3801731720370033E-4, 0.00137738941649945, 7.3616586546172E-4, 37.75134346816425, -3.7331215160866225, -0.007300839834700508, -50.01, 151.5394, 10471
45.0, 900.0, 1952.6543741684168, -20.384037925615615, 279.97645575082305, 8.271179969804205, 48.129289153511166, 3.182600031081131E-6, 1.6865558951015258E15, 0.7179532027387718, 0.15424059448915323, 0.034819875235541614, 0.701104045225936, -0.06336925897161276, 1.901403385295791, 14547.644904418905, 12442.906855162422, 1.0884936699791795E7, 7.400277982235791E-7, 130.01648685375002, 2.4528848760303144E-4, 0.0014051442627381946, 7.705338052523842E-4, 37.6045537529113, -3.9967603469955115, -0.006934020137700763, -50.0135, 151.5946, 10471
45.0, 900.0, 2062.86349278039, -21.263358332187384, 287.7714472806284, 8.45710093757711, 58.00268871039409, 3.2145327289854043E-6, 1.7265462505992885E15, 0.7197343641036819, 0.15485552270275532, 0.035701857653923474, 0.7030432903391328, -0.1633049827973312, 1.9611092653982718, 15287.745678717474, 13057.185180181508, 1.1642183653377485E7, 7.039299112935103E-7, 129.27860591142317, 2.52778197656892E-4, 0.0014334367707529755, 8.060404539782476E-4, 37.450756787400515, -4.273532183424399, -0.006545171010438075, -50.0175, 151.6526, 10470
45.0, 900.0, 2179.292887743318, -22.14758944946167, 295.792971238937, 8.64917526254432, 69.89009759525132, 3.2467040279566764E-6, 1.7679558854510675E15, 0.7215022675713159, 0.15547132893274468, 0.03659092290915161, 0.7039805647669185, -0.12908476856707193, 1.8966894500774354, 16069.302484750819, 13705.627307369283, 1.246011321335272E7, 6.694193350850554E-7, 128.4999270189524, 2.604791289616349E-4, 0.001462225016722297, 8.427556683349942E-4, 37.289768240792306, -4.5639288845018875, -0.006132297130126315, -50.0219, 151.7137, 10469
45.0, 900.0, 2302.2936356139276, -23.031302201863024, 304.0502107642805, 8.84756209089408, 84.15908975319431, 3.27905223035943E-6, 1.8108398954051795E15, 0.723253605649152, 0.1560868270445608, 0.03748533193468484, 0.7043981440604453, -0.050493326850287554, 1.799712123730102, 16894.69192360971, 14390.23503867177, 1.334419748767555E7, 6.364408875463695E-7, 127.67902748332489, 2.6838147350698085E-4, 0.0014914594590603265, 8.80747475840727E-4, 37.12142778479018, -4.868434428331358, -0.005693105210798158, -50.027, 151.778, 10468
45.0, 900.0, 2432.2366279445723, -23.907908222277754, 312.55342629156274, 9.052424517334252, 101.23206704528872, 3.311508751737997E-6, 1.8552810915144595E15, 0.7249849060047955, 0.15670072938880347, 0.03838315200247175, 0.7050615885462065, -0.10298735170938107, 1.846649095723997, 17766.429944551513, 15113.094107041503, 1.4300225022878546E7, 6.049411672326235E-7, 126.81466322512877, 2.7647267961796135E-4, 0.0015210822505645752, 9.200801631580702E-4, 36.94560589630772, -5.187519527499679, -0.005224950595026908, -50.0327, 151.8455, 10467
