angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 3.7306072758678313, -0.03732833565364687, 19.644744321268934, 3.6696729941138977, 0.0014754728038204334, 1.1099701517308194E-6, 6.117645780691013E15, 0.4905047384245689, 0.10218702206491584, -0.016189170748909215, 0.6849608819727722, 0.3338814752457822, 1.1532189931586052, 452.95349485506887, 440.6724706679712, 2110763.2860246208, 2053533.7133127458, 1.5746846445431383E-5, 146.4027460051565, 1.0373808631460634E-5, 1.7097894852844854E-4, 2.948462312512521E-5, 40.75487152135086, 0.5870650176235004, -0.009845416824783852, -49.9872, 150.53, 10491
0.0, 900.0, 3.9409750020829173, -0.039435680011977815, 19.85776141754428, 3.6704806870560063, 0.0015618465925561083, 1.1127694101435892E-6, 6.109729027878125E15, 0.491105041853921, 0.10227463389812248, -0.01614449687880576, 0.6725881434835992, 0.7809029915886715, 0.7148716479054614, 457.96585603026784, 444.9435684691919, 2134120.889101048, 2073437.0290664344, 1.569682619753785E-5, 146.40043980180573, 1.0452494786456877E-5, 1.7184241724349386E-4, 2.9538105461172433E-5, 40.75447728268097, 0.5866142493349504, -0.009845589411071106, -49.9872, 150.5301, 10491
0.0, 900.0, 4.163205295692641, -0.0416620970523279, 20.080336159595547, 3.6713337325345337, 0.0016534602755863144, 1.1156751481809955E-6, 6.101427809941028E15, 0.49172653974640185, 0.10236562629610918, -0.01609795499821623, 0.691691394576493, -0.42852065230428965, 1.9334676600882472, 463.2065712357253, 449.3937300079925, 2158542.6219584798, 2094174.781837245, 1.5645371336284946E-5, 146.39798299669346, 1.0534592096098845E-5, 1.7274102184419688E-4, 2.9594603770079788E-5, 40.75406081667308, 0.5861380705197825, -0.009845771754875906, -49.9872, 150.5302, 10491
0.0, 900.0, 4.397967082999168, -0.044014325689830366, 20.312812995721796, 3.6722346657337708, 0.0017506524109062627, 1.1186896972797684E-6, 6.092730111581215E15, 0.4923695521372283, 0.1024600751774876, -0.016049489636802652, 0.6915421482403542, -0.45217713843312984, 1.9668141998573556, 468.68425555493974, 454.028477992139, 2184068.630886019, 2115772.7074433677, 1.5592489486649116E-5, 146.3954118936066, 1.0620219059500245E-5, 1.7367576381591588E-4, 2.9654288135414214E-5, 40.75362087035822, 0.5856350492265117, -0.009845964409010331, -49.9872, 150.5304, 10491
0.0, 900.0, 4.645967010840436, -0.04649948723403717, 20.555543508756397, 3.6731861622450666, 0.0018537856892515375, 1.1218153652563767E-6, 6.083624120069039E15, 0.4930343831294619, 0.10255805556235065, -0.01599904463579406, 0.6925384102531557, -0.6917742888295619, 2.2166380839498534, 474.4077468422544, 458.8533876289133, 2210740.1002849056, 2138256.786350736, 1.55381899427952E-5, 146.3926752518061, 1.0709489163259781E-5, 1.7464761478730887E-4, 2.97173382337439E-5, 40.75315612016223, 0.5851036728649088, -0.009846167958918026, -49.9872, 150.5305, 10491
0.0, 900.0, 4.907951573638846, -0.04912510716082742, 20.80888635855549, 3.6741910456932274, 0.001963248888584592, 1.1250543644287813E-6, 6.074098269874453E15, 0.49372130543528053, 0.10265963927384102, -0.015946564296519375, 0.6911204873308533, -0.49834914916896605, 2.033994420131796, 480.38610940346933, 463.8740827199851, 2238599.269820167, 2161653.2254751306, 1.5482487018630877E-5, 146.38980853120566, 1.0802524628775477E-5, 1.7565757495549247E-4, 2.9783943874407675E-5, 40.752665167929756, 0.5845423436708352, -0.009846383021937188, -49.9872, 150.5306, 10491
0.0, 900.0, 5.184709360393545, -0.05189913815893512, 21.07320723070555, 3.6752522957600364, 0.0020794590071756547, 1.1284088870044588E-6, 6.064141286472568E15, 0.49443057629943726, 0.10276489725257662, -0.015891992158566723, 0.6815225585307806, 0.3419638607683935, 1.2050347750602464, 486.6286382386672, 469.09623203290886, 2267689.454192189, 2185988.4412733554, 1.5425396760027138E-5, 146.38675960284897, 1.0899442882242265E-5, 1.767066162651772E-4, 2.985430557344224E-5, 40.75214653672494, 0.5839493739173496, -0.009846610252146516, -49.9872, 150.5308, 10491
0.0, 900.0, 5.47707342837986, -0.054829984469332044, 21.348878793670426, 3.676373056623623, 0.0022028635977207776, 1.131881022289506E-6, 6.053742229042094E15, 0.49516241986572335, 0.10287389690882032, -0.015835272340091328, 0.6830517984505461, 0.21848949213323335, 1.3404501014167842, 493.1448639326396, 474.52554598011824, 2298055.0659261006, 2211289.044267351, 1.5366939904217937E-5, 146.38354120333082, 1.10003681920219E-5, 1.777957278731839E-4, 2.99286351549834E-5, 40.75159866639645, 0.583322980857496, -0.009846850339483989, -49.9872, 150.531, 10491
0.0, 900.0, 5.785923810700875, -0.0579265276472236, 21.63628066659481, 3.677556645833053, 0.002333943319661562, 1.1354728256524828E-6, 6.042890531172994E15, 0.49591704172957135, 0.10298670423253554, -0.0157763484198465, 0.674171423514867, 0.5988607328267519, 0.9726216290015908, 499.94455828099683, 480.1677737248736, 2329741.641589445, 2237581.825557911, 1.530713999895206E-5, 146.3801437761749, 1.1105425821327354E-5, 1.7892589756165984E-4, 3.0007156390835038E-5, 40.751019908892495, 0.5826612813830074, -0.009847104014461296, -49.9872, 150.5312, 10491
0.0, 900.0, 6.112190165239018, -0.061198153787239015, 21.935799399946333, 3.678806563638168, 0.002473214734463127, 1.1391862716028165E-6, 6.03157603987231E15, 0.49669461900982104, 0.10310338226555557, -0.01571516420698245, 0.6882122032017505, -0.33412893786147524, 1.9187681531569494, 507.037740742233, 486.0287007030636, 2362795.871858806, 2264893.7452762765, 1.524602384804422E-5, 146.37655722601605, 1.1214742765610653E-5, 1.800981075306417E-4, 3.009010567465122E-5, 40.75040852331334, 0.581962286384675, -0.009847372048992437, -49.9872, 150.5313, 10491
0.0, 900.0, 6.456854572981168, -0.06465478231628963, 22.247828471113365, 3.680126502795345, 0.002621233369267482, 1.1430232643244452E-6, 6.019789051495759E15, 0.49749530261265223, 0.10322399137476954, -0.015651663580928024, 0.6858599962408471, -0.1360211485646481, 1.7344413486958679, 514.4346858077504, 492.11414672449666, 2397265.6358641167, 2293251.9237361546, 1.5183621423570295E-5, 146.37277088821472, 1.1328448161248166E-5, 1.813133379978409E-4, 3.0177732731864613E-5, 40.74976267068521, 0.5812238947961519, -0.009847655259182134, -49.9872, 150.5315, 10491
0.0, 900.0, 6.820954494140398, -0.06830689644119167, 22.572768296980875, 3.681520358870463, 0.0027785970769341733, 1.146985636559883E-6, 6.007520345517258E15, 0.4983192170628123, 0.10334858915861667, -0.01558579052416402, 0.6743881302813197, 0.5129108935505895, 1.0999218948738825, 522.14593138314, 498.42996459246, 2433200.0402454324, 2322683.6350008636, 1.5119965754506685E-5, 146.36877349675572, 1.1446673355662815E-5, 1.8257256712871434E-4, 3.0270301374005297E-5, 40.749080408440996, 0.5804438873047664, -0.009847954507895336, -49.9872, 150.5317, 10491
0.0, 900.0, 7.205585890972458, -0.07216557534731258, 22.911026265384567, 3.6829922410609783, 0.002945949724316627, 1.1510751491578944E-6, 5.994761214262562E15, 0.49916646050731645, 0.10347723037357041, -0.015517489147727534, 0.6864765755793119, -0.3036916057617054, 1.9315731208815805, 530.1822882749501, 504.98203942002533, 2470649.4633612675, 2353216.303697318, 1.5055092520920042E-5, 146.36453137156624, 1.1569549851663408E-5, 1.83876760494567E-4, 3.0368090293044178E-5, 40.748359684590994, 0.5796199197104936, -0.009848270707479359, -49.9872, 150.532, 10491
0.0, 900.0, 7.611906526686857, -0.07624252824481792, 23.26301678719629, 3.684546483559588, 0.0031239852440148913, 1.1552934843480275E-6, 5.981503489820739E15, 0.5000371034598651, 0.10360996666272666, -0.015446703825816713, 0.6868731547488583, -0.41495151632891947, 2.0585190899043533, 538.554850877811, 511.7762885988915, 2509665.605090599, 2384877.5048708343, 1.498904122487671E-5, 146.360075498437, 1.1697217746807217E-5, 1.8522691165900646E-4, 3.0471393900412217E-5, 40.74759833156618, 0.5787495159131857, -0.009848604822284501, -49.9872, 150.5322, 10491
0.0, 900.0, 8.041139450382474, -0.08055013039816428, 23.6291613706249, 3.686187657482502, 0.0033134520902009116, 1.1596422805752905E-6, 5.967739566661578E15, 0.5009311961369695, 0.10374684759228527, -0.01537337863463377, 0.6856512983021887, -0.32484462789447827, 1.984733178729043, 547.2750091572327, 518.8186625469848, 2550301.5426727044, 2417694.967468949, 1.4921852406958618E-5, 146.3553490392036, 1.1829811911702718E-5, 1.8662397906454303E-4, 3.0580523214317854E-5, 40.74679405971622, 0.5778300605083295, -0.009848957873184643, -49.9872, 150.5324, 10491
0.0, 900.0, 8.494576678497534, -0.0851014611912475, 24.00988871912967, 3.6879205833858517, 0.003515158138889704, 1.16412306740053E-6, 5.953462420680323E15, 0.5018487552314613, 0.10388791854337054, -0.015297458474759176, 0.6866400688757579, -0.5043940705111165, 2.1812318474279273, 556.354462023731, 526.1151462705852, 2592611.7930305866, 2451696.581620927, 1.485357029227678E-5, 146.35035974245827, 1.1967475128728491E-5, 1.8806893996164013E-4, 3.069580679633985E-5, 40.74594445044211, 0.5768587909683647, -0.009849330938265425, -49.9872, 150.5327, 10491
0.0, 900.0, 8.973583083855367, -0.08991034443111452, 24.405634854142313, 3.689750344394206, 0.0037299760868725607, 1.1687373405802881E-6, 5.938665624359358E15, 0.5027897795691365, 0.10403322301637301, -0.015218887836479525, 0.6845571799803625, -0.32924208743383754, 2.0236462764880034, 565.8052321943064, 533.6717617574673, 2636652.382025468, 2486910.4097897974, 1.4784240784593582E-5, 146.3450927868744, 1.2110351879137469E-5, 1.8956277198834827E-4, 3.0817591740285894E-5, 40.74504694894393, 0.5758327893880377, -0.009849725158821846, -49.9872, 150.533, 10491
0.0, 900.0, 9.479600504012163, -0.09499139095301319, 24.81684326358303, 3.6916822999655743, 0.003958849400194891, 1.1734865189204939E-6, 5.923343357641398E15, 0.5037542414586733, 0.10418280121538948, -0.015137611558693906, 0.6853431314371619, -0.4747427584222098, 2.1873145058931445, 575.6396826377996, 541.4945712984301, 2682480.9210921465, 2523364.702250684, 1.4713911751751964E-5, 146.33953251536116, 1.2258589266241918E-5, 1.9110645010794543E-4, 3.0946244720844404E-5, 40.7440988565619, 0.5747489737688287, -0.00985014174154812, -49.9872, 150.5333, 10491
0.0, 900.0, 10.014152081273139, -0.10036004369392607, 25.243965076940054, 3.693722100317574, 0.0042027988739214124, 1.1783719608963749E-6, 5.907490415134977E15, 0.5047420903498199, 0.1043366905152625, -0.015053574582314086, 0.6552677251085175, 0.8610233655383993, 0.870295708548375, 585.8705347014153, 549.5896817690812, 2730156.6917085955, 2561087.9170439183, 1.4642632549312256E-5, 146.3336406137507, 1.2412335319843648E-5, 1.9270094091926223E-4, 3.108215309600688E-5, 40.743097322687504, 0.5736040888168019, -0.00985058196277578, -49.9872, 150.5336, 10491
0.0, 900.0, 10.578846847440785, -0.10603262536537647, 25.68745926746532, 3.6958757015396917, 0.004462929874366582, 1.1833949623766475E-6, 5.891102209584277E15, 0.5057532526384944, 0.10449492533555303, -0.01496672202557546, 0.686983579983925, -0.8281826500272554, 2.5788016737141253, 596.510888016843, 557.9632498798068, 2779740.738158488, 2600108.7444398995, 1.4570455007650011E-5, 146.3274431586689, 1.2571748183927904E-5, 1.943472465712406E-4, 3.122572607520795E-5, 40.74203933622194, 0.5723946962282622, -0.00985104717222023, -49.9872, 150.5339, 10491
0.0, 900.0, 11.175384567095572, -0.11202638891880842, 26.147792881825733, 3.698149381416696, 0.004740440335736264, 1.1885567946157818E-6, 5.87417477138531E15, 0.5067876395627141, 0.1046575382851201, -0.014876998561653476, 0.6795146351831227, -0.08937328326499538, 1.8598117020934564, 607.5742422860682, 566.6214885124355, 2831295.9690530775, 2640456.1364679495, 1.4497430698400022E-5, 146.32087814484726, 1.2736981366278906E-5, 1.9604633932640065E-4, 3.137739595165642E-5, 40.740921716555256, 0.5711171644333439, -0.009851538798804342, -49.9872, 150.5342, 10491
0.0, 900.0, 11.805560853987677, -0.11835957087648989, 26.625441297343528, 3.7005497559882925, 0.005036629602152504, 1.1938586427374773E-6, 5.856704745199975E15, 0.5078451351103043, 0.10482455817415776, -0.014784349521323889, 0.6751124427703373, 0.1575181422026696, 1.633219275012367, 619.0745210492332, 575.5706740999947, 2884887.2680894267, 2682159.3413059753, 1.4423613423748672E-5, 146.31394784787327, 1.2908198004829464E-5, 1.9779921971773662E-4, 3.153761940568388E-5, 40.73974110404091, 0.5697676577694413, -0.009852058352736347, -49.9872, 150.5346, 10491
0.0, 900.0, 12.47127257594037, -0.125051447819185, 27.120888506764693, 3.7030837968700006, 0.00535290820828828, 1.1993016857475667E-6, 5.838689383019381E15, 0.5089256123245791, 0.1049960124871824, -0.014688719539291864, 0.6720919791005895, 0.27534807300252734, 1.536121370597839, 631.0260975399074, 584.8171551772691, 2940581.6145359683, 2725247.943126074, 1.4349057195031857E-5, 146.30663166964334, 1.308556431696371E-5, 1.996068982879656E-4, 3.1706878882426645E-5, 40.738493949936405, 0.5683421250515317, -0.009852607432986197, -49.9872, 150.535, 10491
0.0, 900.0, 13.174523564534132, -0.13212239611795223, 27.634627430314026, 3.705758849359999, 0.0056908087036630604, 1.2048870551518284E-6, 5.820126534910839E15, 0.5100289252525938, 0.10517192603424243, -0.014590053307635284, 0.6792933235461015, -0.21668740009284165, 2.0492680833450705, 643.443822736961, 594.367362134351, 2998448.213954238, 2769751.9075460755, 1.4273816267771768E-5, 146.29888608152177, 1.3269248242048284E-5, 2.0147038165758502E-4, 3.1885684042520446E-5, 40.73717650578112, 0.5668362875074786, -0.009853187731053663, -49.9872, 150.5354, 10491
0.0, 900.0, 13.917430646758003, -0.1395939551391248, 28.167160254631824, 3.7085826513562696, 0.0060519976489903995, 1.2106158492789158E-6, 5.801014637651774E15, 0.5111549120728565, 0.10535232135968223, -0.014488295362703532, 0.6833104130976452, -0.6742835786560225, 2.5282934037258995, 656.3430557269629, 604.22781808378, 3058558.639687647, 2815701.632270415, 1.4197946048596134E-5, 146.29073163614203, 1.3459429820158285E-5, 2.0339072398815858E-4, 3.2074573301214646E-5, 40.73578481218036, 0.5652456260435881, -0.00985380103652188, -49.9872, 150.5358, 10491
0.0, 900.0, 14.702230016783776, -0.1474888941744802, 28.718998798043287, 3.7115633531077727, 0.006438288913104874, 1.2164891732435484E-6, 5.781352700324236E15, 0.5123034031583495, 0.10553721996047527, -0.014383389406355432, 0.6812552769074176, -0.5006813306955288, 2.3763692712272073, 669.7396964967533, 614.4051511830289, 3120986.98567487, 2863128.004512915, 1.4121500459563132E-5, 146.2821005139898, 1.3656285499981686E-5, 2.0536895907626796E-4, 3.2274115450260276E-5, 40.73431468696133, 0.5635653678024553, -0.009854449244423935, -49.9872, 150.5362, 10491
0.0, 900.0, 15.531283967042453, -0.15583128319304443, 29.2906649014877, 3.7147095378226123, 0.006851658423331633, 1.2225080789029047E-6, 5.761140290193515E15, 0.5134742095077576, 0.10572664035825755, -0.014275279406062102, 0.6740970090105787, 0.027808112853211542, 1.8697299282764375, 683.6502212826008, 624.9061081458146, 3185810.0311769196, 2912062.463959496, 1.4044534165818035E-5, 146.27296706701054, 1.3860000963133371E-5, 2.0740615025938397E-4, 3.2484911373317176E-5, 40.73276171266794, 0.5617904719764386, -0.009855134358963747, -49.9872, 150.5367, 10491
0.0, 900.0, 16.40708799886392, -0.16464656779780706, 29.88269084433263, 3.7180302431551002, 0.007294260545944901, 1.228673642457667E-6, 5.740377516141373E15, 0.5146671381206659, 0.10592060050739743, -0.014163908239376091, 0.6825369452336891, -0.7555178821414057, 2.6749930874708525, 698.0917206102079, 635.7375692277747, 3253107.4180435687, 2962537.07260143, 1.3967101725335482E-5, 146.26334772857604, 1.4070774254409705E-5, 2.0950341801468034E-4, 3.2707595856146254E-5, 40.73112122335656, 0.5599156148345124, -0.009855858502383595, -49.9872, 150.5372, 10491
0.0, 900.0, 17.33227833408325, -0.1739616485685741, 30.495619784218277, 3.721534983592378, 0.007768446281264562, 1.2349869557664478E-6, 5.719065012346237E15, 0.5158819903409321, 0.10611911748744715, -0.014049217864131214, 0.662473699182389, 0.5087911839325193, 1.4326152619138508, 713.0819401688044, 646.9065646487438, 3322961.8411866287, 3014584.591263146, 1.3889255540975969E-5, 146.25317034346077, 1.4288800242466994E-5, 2.1166186531630877E-4, 3.294283950202243E-5, 40.7293882906549, 0.5579351739212917, -0.009856623922068814, -49.9872, 150.5377, 10491
0.0, 900.0, 18.309639850224052, -0.1838049649672464, 31.130006220018846, 3.725233773759708, 0.00827678349467633, 1.2414490807886887E-6, 5.697203921659267E15, 0.5171185532226463, 0.10632220603982383, -0.013931150170137394, 0.6706242212137136, 0.1321194761957932, 1.8311110583612644, 728.6393246726838, 658.4202925728208, 3395459.2529747062, 3068238.563389345, 1.381104828603043E-5, 146.24242643636856, 1.4514287255859057E-5, 2.1388264673124731E-4, 3.319135075314803E-5, 40.7275577090424, 0.5558432113814238, -0.00985743299591413, -49.9872, 150.5383, 10491
0.0, 900.0, 19.34211446314421, -0.19420658427053047, 31.78641647697099, 3.72913715266168, 0.008822079424986523, 1.248061135023196E-6, 5.674795879586608E15, 0.5183766160522574, 0.10652988122513597, -0.01380964544632994, 0.6728736097791667, -0.028226054819086858, 2.01306442149287, 744.7830648748027, 670.2861386385329, 3470689.0823165807, 3123533.406055563, 1.3732530791251064E-5, 146.23106230261828, 1.4747447227535268E-5, 2.1616693750198146E-4, 3.345387802722247E-5, 40.72562398031048, 0.5536334563646128, -0.009858288242929702, -49.9871, 150.5389, 10491
0.0, 900.0, 20.432809982376273, -0.2051982956509291, 32.46542921300282, 3.733256208874432, 0.009407405745850994, 1.2548242435703179E-6, 5.651842998548284E15, 0.5196559611597883, 0.10674215688796869, -0.013684643266625218, 0.6669623054476154, 0.26589358249895995, 1.7402193728662843, 761.5331479094813, 682.511697328441, 3548744.4692581827, 3180504.5095505347, 1.365375326039564E-5, 146.21906595754118, 1.4988504963203043E-5, 2.1851596711270496E-4, 3.373121197350644E-5, 40.72358129715586, 0.5512992864586521, -0.00985919232998389, -49.9871, 150.5395, 10491
0.0, 900.0, 21.58500946581761, -0.21681370986593027, 33.167635945299274, 3.7376026067014365, 0.010036126482716968, 1.2617395895523528E-6, 5.628347854573075E15, 0.5209563734893264, 0.10695904721327398, -0.013556081572938056, 0.664572806641132, 0.3467782854425327, 1.6801515727679237, 778.9104111547791, 695.1047949736464, 3629722.515981271, 3239188.3445771923, 1.3574763893238848E-5, 146.20640175121707, 1.523769218571383E-5, 2.2093100045884136E-4, 3.40241878606262E-5, 40.721423525860786, 0.5488337081010908, -0.009860148082396098, -49.9871, 150.5402, 10491
0.0, 900.0, 22.80218110192848, -0.22908836477471875, 33.89364159615951, 3.742188613302503, 0.010711929144911167, 1.2688083862167313E-6, 5.60431347420656E15, 0.5222776352363715, 0.10718056582387005, -0.013423897194556347, 0.6733054243185784, -0.15209744797330305, 2.1992549093787925, 796.9365998197939, 708.0735148325494, 3713724.5551602393, 3299622.5791196804, 1.3495609062750155E-5, 146.1930102700753, 1.5495246636002562E-5, 2.2341332838479171E-4, 3.433368809290056E-5, 40.71914418800887, 0.5462293359123751, -0.009861158492570405, -49.9871, 150.5409, 10491
0.0, 900.0, 24.087988649184023, -0.24205983709159762, 34.64406505723728, 3.74702712680232, 0.011438859453392507, 1.2760318950191513E-6, 5.579743324818956E15, 0.5236195291883516, 0.10740672632254379, -0.013288025518493687, 0.6592879138345039, 0.5171306153583115, 1.5495269209486378, 815.6344284778635, 721.4262240819774, 3800856.436706844, 3361846.2042220146, 1.341633404489547E-5, 146.17887348757785, 1.5761421556940753E-5, 2.2596431341581185E-4, 3.466064487312027E-5, 40.71673644118426, 0.5434783708942295, -0.00986222673036974, -49.9871, 150.5416, 10491
0.0, 900.0, 25.44630246420355, -0.2557678608232354, 35.41953977130434, 3.75213170538111, 0.012221360118222807, 1.28341146148275E-6, 5.554641306264794E15, 0.5249818452107963, 0.10763754338810003, -0.013148399810784805, 0.6609230654707285, 0.4467898377819168, 1.638496122170254, 835.0276467834583, 735.1716030478987, 3891228.834010916, 3425899.6702032075, 1.3336981526007165E-5, 146.1639276275259, 1.60364760074058E-5, 2.2858535206438167E-4, 3.500604301712441E-5, 40.714193058597935, 0.5405725774316448, -0.009863356155276556, -49.9871, 150.5424, 10491
0.0, 900.0, 26.88121115175244, -0.2702544526496846, 36.22071433073768, 3.757516597345751, 0.013064314156684267, 1.2909484807467742E-6, 5.529011745808777E15, 0.5263643736212411, 0.10787303166939881, -0.013004951855852279, 0.6722350756566483, -0.1487839762473847, 2.2516773600849875, 855.1411096283499, 749.3186767084458, 3984957.5708681107, 3491825.0334613575, 1.3257592859426418E-5, 146.1481500462698, 1.632068558469634E-5, 2.3127791597104503E-4, 3.53709229240163E-5, 40.71150640758321, 0.5375032590360593, -0.00986455032673569, -49.9871, 150.5432, 10491
0.0, 900.0, 28.39703387168382, -0.2855640448622841, 37.04825309200156, 3.7631967721749984, 0.013973093328566397, 1.2986444492162394E-6, 5.502859395654803E15, 0.5277669144410174, 0.10811320737220338, -0.012857610965679112, 0.6676006489685333, 0.11863803606102229, 2.0006882351000406, 876.0008520114189, 763.8768486679307, 4082163.9703732124, 3559666.1147925574, 1.3178206783481532E-5, 146.1314938430991, 1.661433609814632E-5, 2.3404353252958547E-4, 3.575638371513208E-5, 40.708668426897724, 0.5342612327616063, -0.009865813018218523, -49.9871, 150.544, 10491
0.0, 900.0, 29.998333339864708, -0.30174362615748734, 37.9028368054738, 3.7691879525272416, 0.01495361232667506, 1.3065009348674129E-6, 5.476189433628625E15, 0.5291892715934551, 0.10835808730075107, -0.01270630452508717, 0.6604112099079594, 0.4320078835611896, 1.702420001962158, 897.6341689161633, 778.8559378012586, 4182975.2271493208, 3629468.670153865, 1.3098859525237157E-5, 146.11386598918867, 1.6917719551771886E-5, 2.3688376133542422E-4, 3.616358655327214E-5, 40.70567060276775, 0.5308368022254535, -0.009867148229581388, -49.9871, 150.545, 10491
0.0, 900.0, 31.689929562220097, -0.3188428908235102, 38.785163260049465, 3.775506647193472, 0.016012389442656743, 1.31451959050302E-6, 5.449007467371411E15, 0.5306312550059246, 0.10860768924182944, -0.012550957722593695, 0.6764354827546106, -0.547300844460695, 2.6953403991438725, 920.0697005105292, 794.2662176654032, 4287524.8043790655, 3701280.574320779, 1.3019586569957418E-5, 146.09527937742692, 1.7231156909611736E-5, 2.3980029601347762E-4, 3.65937581471851E-5, 40.70250394360584, 0.527219729157955, -0.009868560201074926, -49.9871, 150.5459, 10491
0.0, 900.0, 33.47691434323532, -0.33691439708019794, 39.69594794204339, 3.7821701849718568, 0.01715661454054608, 1.322702223180514E-6, 5.421319541520594E15, 0.5320926926073982, 0.10886203409002414, -0.012391492174241417, 0.6535636874496336, 0.6538704845514305, 1.5061316847247448, 943.3375230050666, 810.1184589709392, 4395952.85720361, 3775152.0188045767, 1.294041910270637E-5, 146.07561350042806, 1.755496710727814E-5, 2.4279484093302182E-4, 3.7048194455078296E-5, 40.69915895333024, 0.5233992034064907, -0.00987005343126884, -49.9871, 150.5469, 10491
0.0, 900.0, 35.36466661258814, -0.35601373460162167, 40.63592470800343, 3.789196749433463, 0.01839422526759067, 1.3310506849437238E-6, 5.393132148640475E15, 0.5335734102180264, 0.10912114241054222, -0.01222782801263804, 0.6565180803799623, 0.560675525670169, 1.6094820392029403, 967.4692455275629, 826.4239752522009, 4508406.684158443, 3851135.7246752563, 1.2861387815912968E-5, 146.05485343219888, 1.788949803227722E-5, 2.458692248121455E-4, 3.75282645969534E-5, 40.69562560321006, 0.5193638113112744, -0.0098716326894551, -49.9871, 150.548, 10491
0.0, 900.0, 37.35886861604456, -0.3761997025091608, 41.6058464711382, 3.796605414541289, 0.01973399255311273, 1.3395670097909116E-6, 5.364452243392745E15, 0.5350732554557832, 0.10938503865587576, -0.01205988118178443, 0.6769192434911986, -0.6220342318166298, 2.8003846881825276, 992.4981133951437, 843.1946720459557, 4625041.20842137, 3929287.1717341538, 1.2782519871753999E-5, 146.03291573965507, 1.8235107148760853E-5, 2.490253420455245E-4, 3.803541499084684E-5, 40.69189330215652, 0.5151015023692538, -0.009873303037246503, -49.9871, 150.5491, 10491
0.0, 900.0, 39.465523019354066, -0.3975344978550071, 42.60648590115443, 3.804416181076809, 0.02118561661805548, 1.348253319247034E-6, 5.335287260481065E15, 0.536592080290388, 0.10965374818747851, -0.011887565240003034, 0.6741561730413829, -0.371795956480189, 2.5562261735653116, 1018.4591181883395, 860.4430997204588, 4746019.490757662, 4009664.844697338, 1.2703840720283885E-5, 146.0097569751524, 1.8592174745362895E-5, 2.522651907521109E-4, 3.857117372029387E-5, 40.68795086537695, 0.5105995540974502, -0.009875069844456099, -49.9871, 150.5503, 10491
0.0, 900.0, 41.69097097662782, -0.4200839157387228, 43.63863613738916, 3.812650013819733, 0.022759834835387235, 1.3571118923532676E-6, 5.305645135620671E15, 0.5381297527361615, 0.10992729939733248, -0.011710789938580227, 0.6708662884577997, -0.12139676621063114, 2.3096498061148556, 1045.3891150556733, 878.1825102710269, 4871513.276159437, 4092330.4978629854, 1.2625372777505789E-5, 145.98528655578687, 1.896109417016757E-5, 2.555908438305197E-4, 3.913715515145276E-5, 40.68378648130332, 0.5058445350033494, -0.009876938811064589, -49.987, 150.5516, 10491
0.0, 900.0, 44.04191121758688, -0.44391756145454536, 44.703111515210296, 3.821328879417707, 0.02446854301935746, 1.366145126679473E-6, 5.275534329825447E15, 0.5396861492944195, 0.11020572244832504, -0.011529461945186392, 0.6689483387144031, 0.01043547934864056, 2.179248687465778, 1073.3269477019403, 896.4269183508659, 5001703.576291041, 4177349.439515035, 1.2547136596360047E-5, 145.9594317479935, 1.934228114975871E-5, 2.590044802327745E-4, 3.973506480848536E-5, 40.67938767670257, 0.5008222655647243, -0.00987891598732681, -49.987, 150.553, 10491
0.0, 900.0, 46.5254202111341, -0.46910907574174954, 45.80074830574358, 3.8304757848731743, 0.0263249318952113, 1.375355586203331E-6, 5.244963856816115E15, 0.5412611624847274, 0.11048905069498949, -0.011343483836067564, 0.6627292610027742, 0.34090519560342286, 1.84769514155501, 1102.3135815383957, 915.1911668348135, 5136781.289968925, 4264790.837450231, 1.2469150370217555E-5, 145.93211571545245, 1.9736173389101005E-5, 2.6250839161127444E-4, 4.0366704530763495E-5, 40.67474127987191, 0.49551777711871026, -0.009881007797988168, -49.987, 150.5544, 10491
0.0, 900.0, 49.148973465943236, -0.4957363738166454, 46.93240546906603, 3.840114816564724, 0.02834364078384241, 1.3847459901194583E-6, 5.213943313391386E15, 0.5428546980087, 0.11077732027231056, -0.011152754257835587, 0.6678964860390463, 0.09713049661225762, 2.0877618595154277, 1132.3922454985097, 934.4909971686928, 5276947.864023055, 4354728.046806108, 1.2391429953160987E-5, 145.90325728731682, 2.0143231119755123E-5, 2.66104981354639E-4, 4.103397791493601E-5, 40.66983338181728, 0.4899152685539514, -0.009883221066706012, -49.987, 150.5559, 10491
0.0, 900.0, 51.920468032181354, -0.5238818991359461, 48.098965421082916, 3.850271179709969, 0.030540930775322626, 1.3943192190102826E-6, 5.182482912213755E15, 0.5444666749024916, 0.1110705702164227, -0.010957167741981688, 0.6659715871761326, 0.21382400862453693, 1.9646438137170121, 1163.6085830487311, 954.3431247610093, 5422415.997007087, 4447238.961386303, 1.2313988886665322E-5, 145.8727707132831, 2.0563938432936448E-5, 2.697967703062406E-4, 4.173889607112006E-5, 40.664649295307825, 0.48399806069619133, -0.009885563042639343, -49.987, 150.5574, 10490
