t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
13528.899060911685, 162.13246858758882, 744.161045048577, 19.64875153367467, -1894.687124730715, 6.112009309867058E-6, 4.3112422070297755E15, 0.8157565324545192, 0.20055918226847802, 0.11504237841271298, 0.719936084252148, -0.026753186978314063, 1.9033865285528933, 90839.02731006067, 90839.02731006067, 4.2330986726488274E8, 2.8596487803045565E8, 1.3738812419801115E-5, 171.652031354344, 0.0017330735757054773, 0.005220857604440635, -2.411651056862786E-5, 34.33998714636283, -12.834151423499607, 0.020042806291487785, -51.1317, 156.8243, 10662
14241.672188829314, 169.500192701098, 766.9124527135731, 20.14166415113402, -2357.7951718165386, 6.223910407484991E-6, 4.242422803972856E15, 0.8179503571170624, 0.20206130294416313, 0.11802514568216549, 0.7199483505700688, -0.01961923389277871, 1.9320867668101112, 95542.3286894342, 95542.3286894342, 4.452272516927634E8, 2.9587003492644477E8, 1.3788472571337589E-5, 171.77047474468034, 0.001831559045860581, 0.005415252554524749, -8.461220919735194E-5, 34.24285757308478, -11.953901380573758, 0.015750481675262825, -51.2141, 157.1747, 10670
14994.67470871579, 187.86742906572405, 780.9435652705097, 20.649620207872392, -1775.6449667070785, 6.337141969119911E-6, 4.173293104304994E15, 0.8201040449410354, 0.2035679079473628, 0.1210355154010464, 0.7192742492412797, 0.04721079973893973, 1.937400075918086, 100502.55601648349, 100502.55601648349, 4.683419110368131E8, 3.0791160385945255E8, 1.3825199862823352E-5, 172.0656950146524, 0.0019210446736317155, 0.005617893425258414, -1.7823782853514207E-5, 35.61964712366089, -12.518719449182536, 0.030006082769683747, -51.2951, 157.5583, 10688
15790.177194355101, 206.51940372795323, 804.4236636346085, 21.17301243313511, -2265.65613929367, 6.45068177471829E-6, 4.1287888755387695E15, 0.8221997270468437, 0.20506554110248046, 0.12404608308119644, 0.7190666206593981, -0.04066328737741324, 2.098332638789116, 105754.07006641387, 105754.07006641387, 4.9281396650948864E8, 3.184102076467377E8, 1.3847054291129058E-5, 172.36619411690242, 0.0020275135825845525, 0.005825022071714953, -9.363569951040206E-5, 35.69966111790838, -11.475550370118311, 0.029267787109675394, -51.3847, 157.9655, 10707
16630.578372233933, 222.61950137008748, 826.4147114436337, 21.71224452285597, -2488.5600250941184, 6.5645899652696255E-6, 4.057547553257122E15, 0.8242408126505938, 0.20655529670086395, 0.1270583221338126, 0.7190176580037303, 0.029006373945238337, 2.0689792148030057, 111299.18809997299, 111299.18809997299, 5.186542165458741E8, 3.295754811384426E8, 1.3855845703347555E-5, 172.6258998798077, 0.002138229231940539, 0.0060361563465022436, -1.1143324586673167E-4, 35.63183661974312, -10.29432587678565, 0.02519019195418161, -51.4715, 158.3972, 10723
17518.412354565902, 235.14025074809794, 848.0383734925448, 22.26773148379107, -2602.2718123030636, 6.678789989798195E-6, 3.990585549141785E15, 0.8262281199812069, 0.20803646204036616, 0.1300700945604565, 0.7198136729468247, 0.04089973219148789, 2.0478965943526553, 117151.70614902851, 117151.70614902851, 5.459269506544728E8, 3.411800554939481E8, 1.38545084344892E-5, 172.8281093989052, 0.0022534540138917734, 0.00625089768428399, -1.0083725462747714E-4, 35.51206947261509, -9.07291381791091, 0.020350577054662464, -51.5537, 158.853, 10735
18456.35628055251, 244.29307395921126, 865.7233620721461, 22.83989998441353, -2073.9051215845348, 6.7936424953404845E-6, 3.924720598485514E15, 0.8281697925552095, 0.20951394424580846, 0.1330907723925462, 0.721390253525227, -0.043625437137432846, 2.0803698095402114, 123323.75223426167, 123323.75223426167, 5.746886854116594E8, 3.541639999981641E8, 1.3845892665348872E-5, 172.97606327806656, 0.0023735302023085935, 0.006469930656401432, -4.10777370735445E-6, 35.23262270737785, -7.868004847277646, 0.016226125263598963, -51.6303, 159.3335, 10744
19447.23838892199, 250.13784694075787, 883.312153092097, 23.4291887128357, -933.2213375574686, 6.909479609763583E-6, 3.870182198550288E15, 0.8300727259978146, 0.21099212707211776, 0.13612888000215764, 0.7229640911463269, 0.009788605851815077, 1.957659760207939, 129888.32819062522, 129888.32819062522, 6.052796093683136E8, 3.678007802950065E8, 1.3832506994505539E-5, 173.0706201075152, 0.0024990314051173182, 0.00669389869527268, 1.460797108087654E-4, 34.87196843405751, -6.625105941780593, 0.012591002160600646, -51.7005, 159.8379, 10750
20494.046546087626, 272.6454694314906, 905.7607302989968, 24.036048742042293, -418.479476254303, 7.027698444192164E-6, 3.8160692422188155E15, 0.8319599096774596, 0.21248868257280404, 0.13922065915917034, 0.7244362668744219, 0.027676572980563984, 1.885550657291553, 136799.73902995093, 136799.73902995093, 6.374867838795713E8, 3.804571321297673E8, 1.3808095817623296E-5, 173.43450352844627, 0.0026116445382360458, 0.006930700408456492, 1.5571740647490843E-4, 37.20510524074853, -6.8804241171806355, 0.02842611025413236, -51.7629, 160.4053, 10773
21599.93725564105, 284.99797199236235, 930.1655209672567, 24.660943902733255, 666.596612284359, 7.145990968389205E-6, 3.7479534481240315E15, 0.8337951642298832, 0.21397437532543848, 0.1423054485100481, 0.725301592134172, 0.005032945950890019, 1.8949834009028943, 144157.24357643645, 144157.24357643645, 6.717727550661938E8, 3.9304574396894956E8, 1.3773791565869453E-5, 173.63471989568072, 0.002747597261136608, 0.007169273723016558, 2.3118031759919796E-4, 36.923559908426704, -5.950980732903297, 0.018335715449003736, -51.8314, 161.0022, 10785
