t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, state_indicator, c0_esp, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
30107.588713011442, 203.77008694887283, 0.059969630559340174, 20.0, 0.013758373581152459, 1698.809375696306, 29.021802981056027, 32594.82711422875, 1.0964197583136998E-5, 2.4855659313411584E16, 0.8741114300754363, 0.2571030192070788, 0.23706815044731616, 0.7424737392571342, 0.019088530967294137, 2.00954886985726, 2.0, 1.0, 213141.51704586248, 213141.51704586248, 8.939155224903473E9, 8.939155224903473E9, 1.4109268937155525E-5, 160.02834513062575, 0.009996078886902052, 0.01682658696943225, 0.0015693300083375686, 36.18974467203566, -4.545831625750858, 0.008402475466315751, -52.1604, 165.4475, 10704
30167.588713011442, 203.23692417884, 0.059969630559340174, 20.0, 0.013758373581152459, 1703.0976560744018, 29.050233271025053, 32744.7811354552, 1.0972508330994843E-5, 2.4855659313411584E16, 0.874172243315463, 0.2571888411401076, 0.23726433209947817, 0.7423858400765817, -0.01736612747158187, 2.0471172408011875, 2.0, 1.0, 213716.1164339889, 213716.1164339889, 8.963253923241495E9, 8.963253923241495E9, 1.4103129912545657E-5, 159.52593963421387, 0.010019263684284336, 0.016851773161863565, 0.0015757582962155734, 36.20591962967301, -4.548052360124569, 0.00796605922611807, -52.1629, 165.4794, 10703
30227.588713011442, 202.67616846256539, 0.059969630559340174, 20.0, 0.013758373581152459, 1707.3806184213095, 29.078635764607476, 32894.68981755177, 1.0980766533518847E-5, 2.4855659313411584E16, 0.8742325929238509, 0.25727409219200165, 0.23745923060383134, 0.7424373979191001, -0.008391206042103394, 2.039175420155941, 2.0, 1.0, 214292.56982081739, 214292.56982081739, 8.987430378285082E9, 8.987430378285082E9, 1.4096747475594308E-5, 159.02096782479475, 0.01004234739776465, 0.016876798356861743, 0.0015821881124620622, 36.22210994256503, -4.550274735076664, 0.007531220291118476, -52.1653, 165.5112, 10703
30287.588713011442, 202.08792443020735, 0.059969630559340174, 20.0, 0.013758373581152459, 1711.6580790456046, 29.107010543174084, 33044.54746257664, 1.098897222066592E-5, 2.4855659313411584E16, 0.8742924807846013, 0.25735877323900674, 0.23765284748532683, 0.7425557443158773, 0.01865551754162695, 2.0130809225599986, 2.0, 1.0, 214870.91221177514, 214870.91221177514, 9.01168605816185E9, 9.01168605816185E9, 1.409012139696215E-5, 158.513450324171, 0.01006533123226586, 0.016901663205125296, 0.0015886208122556148, 36.23831579292102, -4.552499581423188, 0.007097963901380234, -52.1678, 165.5431, 10702
30347.588713011442, 201.47229694991267, 0.059969630559340174, 20.0, 0.013758373581152459, 1715.9298537594093, 29.135357687699422, 33194.348343231235, 1.0997125603019623E-5, 2.4855659313411584E16, 0.8743519100802094, 0.25744288701547624, 0.2378451885235479, 0.7425290735573605, 0.0015236998493510794, 2.0310840404112693, 2.0, 1.0, 215451.17945977527, 215451.17945977527, 9.036022466542974E9, 9.036022466542974E9, 1.4083250984799452E-5, 158.00338393475252, 0.010088215017390895, 0.016926367929678107, 0.0015950577505326256, 36.254537370775026, -4.554727725638383, 0.006666295234650783, -52.1702, 165.575, 10701
30407.588713011442, 200.82939120406039, 0.059969630559340174, 20.0, 0.013758373581152459, 1720.195757875356, 29.163677278764485, 33344.08670259634, 1.1005226777645587E-5, 2.4855659313411584E16, 0.8744108831435323, 0.25752643507784184, 0.23803625681141627, 0.7425799567516661, 0.008273431215581568, 2.0251248006724683, 2.0, 1.0, 216033.40827764547, 216033.40827764547, 9.060441143164452E9, 9.060441143164452E9, 1.4076135477464434E-5, 157.49076536928538, 0.010110998273700773, 0.016950912409043034, 0.0016015002820548773, 36.27077487417066, -4.556959990094054, 0.006236219406092014, -52.1727, 165.6069, 10701
30467.588713011442, 200.15931268750887, 0.059969630559340174, 20.0, 0.013758373581152459, 1724.4556062047548, 29.191969396559433, 33493.756753908514, 1.1013275829796005E-5, 2.4855659313411584E16, 0.87446940220227, 0.257609418854949, 0.2382260551560827, 0.7425379218835835, -0.013944974477430547, 2.048053180653182, 2.0, 1.0, 216617.63624873187, 216617.63624873187, 9.084943664271814E9, 9.084943664271814E9, 1.4068773694242936E-5, 156.97556797226162, 0.010133678592329675, 0.01697529549366131, 0.001607949761355118, 36.28702850917806, -4.559197193088627, 0.0058077414694035125, -52.1752, 165.6389, 10700
30527.588713011442, 199.46216728262968, 0.059969630559340174, 20.0, 0.013758373581152459, 1728.709213054296, 29.220234120886175, 33643.35268028969, 1.102127274156491E-5, 2.4855659313411584E16, 0.8745274687168547, 0.2576918387070041, 0.23841458392600884, 0.7426637222868024, 0.015042014109214909, 2.0196960996315734, 2.0, 1.0, 217203.90183960233, 217203.90183960233, 9.109531643152922E9, 9.109531643152922E9, 1.406116547339456E-5, 156.4578349100086, 0.010156258972961766, 0.016999518705926996, 0.0016144075427970753, 36.303298490076315, -4.561440149080743, 0.005380866417384518, -52.1776, 165.6708, 10699
30587.588713011442, 198.73806102572092, 0.059969630559340174, 20.0, 0.013758373581152459, 1732.9563922230836, 29.24847153116106, 33792.86863448826, 1.1029217767191407E-5, 2.4855659313411584E16, 0.8745850861053176, 0.257773697793507, 0.238601849898608, 0.7426545510506516, 0.003689515571270026, 2.0315990698351944, 2.0, 1.0, 217792.24440507274, 217792.24440507274, 9.134206730348751E9, 9.134206730348751E9, 1.405330909268696E-5, 155.9375161454591, 0.010178735574083062, 0.017023580428185716, 0.00162087498017724, 36.31958503886865, -4.563689668101151, 0.00495559918349089, -52.1801, 165.7028, 10699
30647.588713011442, 197.98710041684882, 0.059969630559340174, 20.0, 0.013758373581152459, 1737.1969570000085, 29.276681706417435, 33942.29873863245, 1.1037110759331246E-5, 2.4855659313411584E16, 0.8746422548543843, 0.2578549951305939, 0.23878785037860406, 0.7426805379935331, 0.0013500030641740133, 2.034410370759979, 2.0, 1.0, 218382.70420716738, 218382.70420716738, 9.1589706144486E9, 9.1589706144486E9, 1.4045203894777815E-5, 155.41463131053868, 0.01020110914545936, 0.017047480796623573, 0.0016273534271355266, 36.33588838597134, -4.565946556612076, 0.004531944641002523, -52.1825, 165.7347, 10698
30707.588713011442, 197.20939218397035, 0.059969630559340174, 20.0, 0.013758373581152459, 1741.4307201596002, 29.304864725308246, 34091.6370839343, 1.104495185473937E-5, 2.4855659313411584E16, 0.8746989774948772, 0.25793573265674363, 0.23897258936119203, 0.7427285595464383, 0.006966129491738663, 2.029188265866987, 2.0, 1.0, 218975.32242040205, 218975.32242040205, 9.183825022311663E9, 9.183825022311663E9, 1.4036849102836886E-5, 154.88919963810278, 0.010223381240374254, 0.017071220833159234, 0.0016338442367562934, 36.35220876972255, -4.568211616913971, 0.0041099076054361364, -52.185, 165.7667, 10697
30767.588713011442, 196.40504328352648, 0.059969630559340174, 20.0, 0.013758373581152459, 1745.6574939594932, 29.33302066610859, 34240.87773044755, 1.1052741165052441E-5, 2.4855659313411584E16, 0.8747552563563855, 0.25801591204579405, 0.23915607024207247, 0.7427741250925016, 0.012976666748473881, 2.0234950302972754, 2.0, 1.0, 219570.1411432219, 219570.1411432219, 9.208771719546726E9, 9.208771719546726E9, 1.4028243117358358E-5, 154.3611941739593, 0.01024554952264351, 0.017094799486551345, 0.0016403487615259213, 36.36854643640149, -4.570485647183916, 0.0036894928343792414, -52.1875, 165.7987, 10696
30827.588713011442, 195.57416105594487, 0.059969630559340174, 20.0, 0.013758373581152459, 1749.8770901359794, 29.361149606718264, 34390.01470676311, 1.106047859174563E-5, 2.4855659313411584E16, 0.8748110922340593, 0.25809553280352765, 0.2393382914606702, 0.7427708839403611, 0.0013746338495650814, 2.035338810665, 2.0, 1.0, 220167.20341352012, 220167.20341352012, 9.233812511163034E9, 9.233812511163034E9, 1.4019384304336225E-5, 153.83058818455936, 0.010267611056595929, 0.017118215053884105, 0.0016468683535095351, 36.38490164058361, -4.572769441921805, 0.0032707050280488875, -52.1899, 165.8308, 10696
30887.588713011442, 194.71685322321738, 0.059969630559340174, 20.0, 0.013758373581152459, 1754.0893199007423, 29.38925162466425, 34539.042009744146, 1.1068164032146867E-5, 2.4855659313411584E16, 0.8748664858819134, 0.2581745943900001, 0.23951925135549218, 0.7427785597916065, -0.006204451057086387, 2.0430853781758334, 2.0, 1.0, 220766.55322031604, 220766.55322031604, 9.258949242060055E9, 9.258949242060055E9, 1.4010272406348985E-5, 153.29744610012935, 0.010289570587339106, 0.017141469837732716, 0.0016534043642951008, 36.401274645153755, -4.57506379197688, 0.0028535488305859377, -52.1924, 165.8628, 10695
