angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
45.0, 900.0, 7669.159600309866, 18.257586972843313, 554.1725017404327, 15.159423998228181, 134.1414779502632, 5.035190452223921E-6, 5.652E16, 0.7906098687678893, 0.18533236576581677, 0.08596176089521665, 0.7135196703155948, 0.010751049105884479, 1.8554535734783948, 52828.07830808696, 1.2644394738266418E-5, 168.8918283957968, 9.696685709482829E-4, 0.003520829647969513, 6.996619921645339E-4, 33.766020026645656, -13.670332336847427, 0.03280135040272919, -50.5162, 154.4202, 10509
45.0, 900.0, 7729.159600309866, 20.05822698276839, 556.2931544442395, 15.215182087174712, 101.36101784974227, 5.053323041767937E-6, 5.652E16, 0.791105431808896, 0.18560195248626177, 0.08645677748946051, 0.7135902340452106, 0.0757232832731087, 1.7823935003025948, 53228.75965000109, 1.2683583351980813E-5, 168.9203716019541, 9.802352795336066E-4, 0.003546467123430944, 6.914751314626808E-4, 33.77254015137784, -13.66083962473348, 0.03355690036976277, -50.5236, 154.4489, 10511
45.0, 900.0, 7789.159600309866, 21.900636946838116, 558.4155396270087, 15.270736587791303, 66.0077836439381, 5.07129507092156E-6, 5.652E16, 0.7915937549740212, 0.18586865024604435, 0.08694724449120297, 0.7142259620803268, -0.05118878390034462, 1.9032620126457034, 53629.373427040315, 1.2721963318995959E-5, 168.9495974566254, 9.907836925611027E-4, 0.003571978723247866, 6.830135662171648E-4, 33.77889165202529, -13.651095069372603, 0.03427857057582079, -50.531, 154.4776, 10513
45.0, 900.0, 7849.159600309866, 23.782799304266575, 560.5525147997563, 15.3260897139986, 53.24446803680538, 5.089108732587353E-6, 5.652E16, 0.7920749980139048, 0.18613250817444574, 0.08743322524674538, 0.7141939196465804, 0.030941862401741193, 1.8171423362458357, 54029.91936628118, 1.275954713548027E-5, 168.97943085270717, 0.0010013130606116242, 0.003597364612021598, 6.742833959230322E-4, 33.78507064280698, -13.641103400329495, 0.034966489610324974, -50.5384, 154.5063, 10515
45.0, 900.0, 7909.159600309866, 25.702704231520087, 562.6829395096195, 15.381243639880342, 40.05130712542383, 5.106766130101756E-6, 5.652E16, 0.792549314672358, 0.1863935735130515, 0.08791478060590899, 0.7144107481416755, 0.010209273246921733, 1.8359207158035638, 54430.397385647186, 1.2796348273581596E-5, 169.0098720613127, 0.0010118231710477333, 0.003622625503368861, 6.6529093338555E-4, 33.79107334122658, -13.630869413731352, 0.03562078652469602, -50.5457, 154.535, 10517
45.0, 900.0, 7969.159600309866, 27.658349606229894, 564.8070213729266, 15.43620050067973, 26.4224833018001, 5.124269489093649E-6, 5.652E16, 0.7930168585126957, 0.18665189476786403, 0.08839197469887394, 0.7145682866634763, -0.006240527663003785, 1.8524039520941444, 54830.807596817096, 1.2832379595346054E-5, 169.04089621592559, 0.0010223137439558743, 0.003647762134406377, 6.560426916464786E-4, 33.79689606877339, -13.620397971293972, 0.03624159062079121, -50.5531, 154.5638, 10519
45.0, 900.0, 8029.159600309866, 29.647741025371236, 566.9249695538363, 15.490962393764015, 12.352164906352094, 5.141620946728476E-6, 5.652E16, 0.7934777773545284, 0.1869075186066803, 0.08886486918563063, 0.7146543960103159, -0.014088787458451912, 1.8622013860227518, 55231.15030748038, 1.2867653556414395E-5, 169.0724532924401, 0.0010327842975941283, 0.0036727749594197374, 6.465453713029191E-4, 33.8025352516605, -13.60969399919946, 0.03682903122655755, -50.5604, 154.5925, 10521
45.0, 900.0, 8089.159600309866, 31.66889180850328, 569.0369948453487, 15.545531379558456, -2.1654935628610454, 5.158822579386445E-6, 5.652E16, 0.7939322141752087, 0.18716049029252912, 0.08933352401214645, 0.7144443315558554, 0.06577259002052997, 1.786111080876832, 55631.42602296275, 1.2902182856344064E-5, 169.10451839044933, 0.0010432345403416738, 0.0036976646082809944, 6.368058484115969E-4, 33.80798742153008, -13.598762487013671, 0.037383237476314383, -50.5678, 154.6212, 10523
45.0, 900.0, 8149.159600309866, 33.71982295506131, 571.1433097483665, 15.599909482450927, -17.136351248121482, 5.175876490090071E-6, 5.652E16, 0.7943803095461395, 0.18741085498828633, 0.08979799979219796, 0.7145168371764241, 0.0350720955655262, 1.8222916805999605, 56031.635447230605, 1.2935980087129155E-5, 169.13706659726722, 0.0010536642369833962, 0.003722431801298457, 6.268311630578158E-4, 33.81324921609778, -13.587608486731273, 0.037904338093056905, -50.5751, 154.65, 10525
45.0, 900.0, 8209.159600309866, 35.79856310491323, 573.2441285488501, 15.654098691668201, -32.5662807292129, 5.192784762158944E-6, 5.652E16, 0.7948222005032014, 0.18765865708851942, 0.09025835654301467, 0.7147029446490432, -0.040157879154058954, 1.9045818212084284, 56431.77948324314, 1.2969057689776247E-5, 169.17007298731403, 0.0010640731805299508, 0.003747077282209896, 6.166285084068883E-4, 33.818317379785626, -13.576237111813501, 0.03839246116577646, -50.5825, 154.6787, 10527
