angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, distance_between_contrails, state_indicator, CCS, CCS_esti, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 1.731614103635887, -0.01733263644996321, 0.061339204406533815, 20.0, 0.014110167174222575, 17.491605198682315, 3.654685419549913, 6.316026063800443E-4, 1.2898797401184304E-6, 5.9552457775224088E16, 0.5261688739054355, 0.10783965582258201, -0.013025344038683842, 0.6727549873493146, -0.18232968902658833, 2.282816069540073, 17.19741984653515, 0.0, 401.6608798893339, 401.6608798893339, 1.6845657302558664E7, 2.914186421113196E-5, 146.62583905625215, 1.6299194244741806E-5, 2.3098221014522234E-4, 2.7358228801102303E-5, 40.768040191696215, 0.6003273184881643, -0.00982403354244009, -49.9868, 150.526, 10491
0.0, 900.0, 1.8293475615700627, -0.018315351046899835, 0.061339204406533815, 20.0, 0.014110167174222575, 17.602999481550604, 3.6550627336245074, 6.679258199074813E-4, 1.2897458415269395E-6, 5.9571006495214688E16, 0.5261443678903484, 0.1078354739042168, -0.013027897706842428, 0.6785393055254032, -0.68809771218152, 2.7882804131472945, 17.19732211669231, 0.0, 404.26056616042735, 404.26056616042735, 1.6954688144768324E7, 2.895446055873553E-5, 146.62475525245665, 1.6294118869043162E-5, 2.3093424409453082E-4, 2.738307811675323E-5, 40.767856980873766, 0.6001178165881571, -0.009824113601347809, -49.9868, 150.5261, 10491
0.0, 900.0, 1.9325971612241029, -0.019353534249067397, 0.061339204406533815, 20.0, 0.014110167174222575, 17.71992028022665, 3.6554613012524477, 7.063776458361016E-4, 1.2896053166935484E-6, 5.9590481465861216E16, 0.5261186461329791, 0.107831084944223, -0.013030577462360096, 0.6650061372287531, 0.26243847414285504, 1.837425013853478, 17.197218869415245, 0.0, 406.99007887172473, 406.99007887172473, 1.7069163907880135E7, 2.8760275068113932E-5, 146.6236333243526, 1.6288796649668082E-5, 2.308839237488937E-4, 2.740932997026032E-5, 40.7676634303002, 0.5998964919579546, -0.009824198184522896, -49.9868, 150.5261, 10491
0.0, 900.0, 2.041674237325303, -0.020450317195104265, 0.061339204406533815, 20.0, 0.014110167174222575, 17.842607931187175, 3.655882317103706, 7.470873623367569E-4, 1.2894578874526378E-6, 5.9610923507532728E16, 0.5260916572711887, 0.10782648024138904, -0.013033388567331938, 0.6579872356589195, 0.5398972037940797, 1.5596308315902587, 17.197109795401097, 0.0, 409.85516098422113, 409.85516098422113, 1.7189325451678235E7, 2.8559226594186068E-5, 146.62242626040114, 1.6283211185362485E-5, 2.3083112353013244E-4, 2.7437063525669254E-5, 40.7674589564847, 0.5996626775116396, -0.009824287548336051, -49.9868, 150.5262, 10491
0.0, 900.0, 2.1569076965411567, -0.02160900780247954, 0.061339204406533815, 20.0, 0.014110167174222575, 17.97131036289939, 3.6563270427108625, 7.901926092642084E-4, 1.2893032445564018E-6, 5.9632374774607072E16, 0.5260633442041571, 0.10782165012226873, -0.013036336871883936, 0.6541094115324896, 0.66037628241087, 1.4387992757756178, 17.196994565410943, 0.0, 412.8617483789219, 412.8617483789219, 1.7315421727011986E7, 2.8351248941956652E-5, 146.62115230116817, 1.6277353971581657E-5, 2.3077574696334392E-4, 2.7466362414861235E-5, 40.767242943014494, 0.5994156685354493, -0.009824381962602003, -49.9868, 150.5262, 10491
0.0, 900.0, 2.278645009251409, -0.022833100758169602, 0.061339204406533815, 20.0, 0.014110167174222575, 18.106283126959454, 3.6567968101777444, 8.358399847944939E-4, 1.2891410925618072E-6, 5.9654878764506672E16, 0.526033652305235, 0.10781658534302686, -0.013039427957882516, 0.6730253410993138, -0.20147824959854635, 2.3002835437815716, 17.19687283042852, 0.0, 416.0159721796058, 416.0159721796058, 1.7447709873212665E7, 2.8136290406294406E-5, 146.6198294847874, 1.627121704290965E-5, 2.3071770259762664E-4, 2.749731498887044E-5, 40.767014738698066, 0.5991547205667436, -0.009824481713570957, -49.9868, 150.5263, 10491
0.0, 900.0, 2.4072532572963903, -0.02412628806920715, 0.061339204406533815, 20.0, 0.014110167174222575, 18.247789416848107, 3.657293026089915, 8.841856898649267E-4, 1.2889711275945422E-6, 5.9678480324684168E16, 0.526002525347626, 0.10781127639482925, -0.013042667562565669, 0.6692581012605735, 0.044530129179242754, 2.053886323518457, 17.196744222567837, 0.0, 419.3241609304264, 419.3241609304264, 1.7586455309422083E7, 2.7914313287800613E-5, 146.61841019510675, 1.6264783091178944E-5, 2.3065685594892126E-4, 2.7530014588458702E-5, 40.76677365560335, 0.5988790471532766, -0.009824587103724346, -49.9868, 150.5264, 10491
0.0, 900.0, 2.543120240860966, -0.025492470203209206, 0.061339204406533815, 20.0, 0.014110167174222575, 18.39610007450445, 3.657817175637546, 9.353962256830487E-4, 1.2887930143550029E-6, 5.9703225657572272E16, 0.5259699012876198, 0.10780571278544986, -0.013046062016275867, 0.6690934460767671, 0.053760798805466796, 2.0442473622757764, 17.196608355698856, 0.0, 422.7928426446379, 422.7928426446379, 1.7731931820516113E7, 2.7685297870525727E-5, 146.61691203225786, 1.6258042688275745E-5, 2.305931015127867E-4, 2.756455982082628E-5, 40.766518966985736, 0.5985878174866812, -0.009824698451619528, -49.9868, 150.5265, 10491
0.0, 900.0, 2.6866556478317554, -0.02693576787171819, 0.061339204406533815, 20.0, 0.014110167174222575, 18.55149358509495, 3.658370826961721, 9.896491486268812E-4, 1.2886064320053825E-6, 5.9729162323541856E16, 0.5259357206630441, 0.10779988447243267, -0.013049617367337299, 0.6668521921270968, 0.176396493124632, 1.9211830757463348, 17.19646482268219, 0.0, 426.42874674572045, 426.42874674572045, 1.7884421638515517E7, 2.7449241315249376E-5, 146.61533054470092, 1.625098396345581E-5, 2.3052632570552545E-4, 2.760105486009857E-5, 40.766249905099166, 0.5982801539026297, -0.009824816095033734, -49.9868, 150.5265, 10491
0.0, 900.0, 2.8382922891536566, -0.028460534471641357, 0.061339204406533815, 20.0, 0.014110167174222575, 18.71425606053958, 3.658955635735717, 0.0010471338882794413, 1.2884110437368248E-6, 5.975633924194328E16, 0.5258999210145886, 0.10779378091235811, -0.013053339961615437, 0.6574499664531858, 0.5610314179065784, 1.5360983594338613, 17.19631318510133, 0.0, 430.23880592743586, 430.23880592743586, 1.804421552059666E7, 2.7206158991535944E-5, 146.61366102965755, 1.62435944688837E-5, 2.3045640935477537E-4, 2.7639609760991354E-5, 40.76596565888407, 0.5979551292406731, -0.009824940390559693, -49.9868, 150.5266, 10491
0.0, 900.0, 2.9984874039107163, -0.030071369232717023, 0.061339204406533815, 20.0, 0.014110167174222575, 18.884681212547125, 3.6595733499933565, 0.0011080526344496562, 1.2882065045276226E-6, 5.97848066903388E16, 0.5258624383007017, 0.10778739130300988, -0.013057236294077887, 0.6737959025028797, -0.25802433479065323, 2.3546821911138514, 17.19615298889498, 0.0, 434.23015796481513, 434.23015796481513, 1.8211612825044345E7, 2.695608521651114E-5, 146.6118985189334, 1.6235861475577465E-5, 2.3038323048669046E-4, 2.768034078933267E-5, 40.76566537152442, 0.5976117640546499, -0.009825071715063782, -49.9868, 150.5267, 10491
0.0, 900.0, 3.16772403806664, -0.031773131108963126, 0.061339204406533815, 20.0, 0.014110167174222575, 19.06307031610495, 3.6602258152170726, 0.0011726212993829809, 1.287992461286091E-6, 5.981461630206756E16, 0.5258232069175985, 0.10778070458766817, -0.013061313005483521, 0.6542472496791615, 0.6593533051094316, 1.4368095384752049, 17.195983750727326, 0.0, 438.41014751369926, 438.41014751369926, 1.8386921586724546E7, 2.6699073890825753E-5, 146.61003776394102, 1.622777198111879E-5, 2.3030666438786872E-4, 2.772337077514958E-5, 40.765348137868074, 0.5972490236673171, -0.009825210466846762, -49.9868, 150.5268, 10491
